userId,trackId
1,8982
1,9258
1,9279
1,9323
1,9325
1,9330
1,9333
1,9334
1,9335
1,9343
1,9371
1,9616
1,9617
1,9618
1,9624
1,9627
1,9628
1,9646
1,9710
1,9724
1,9726
1,9876
1,9878
1,9934
1,9938
1,9945
1,9948
1,9949
1,9966
1,9967
1,9980
1,10010
1,10012
1,10017
1,10018
1,10020
1,10021
1,10022
1,10023
1,10024
1,10025
1,10026
1,10034
1,10044
1,10054
1,10055
1,10079
1,10096
1,10122
1,10140
1,10142
1,10143
1,10167
1,10169
1,10205
1,10206
1,10240
1,10241
1,10242
1,10243
1,10272
1,10369
1,10387
1,10388
1,10416
1,10497
1,10500
1,10502
1,10506
1,10507
1,10508
1,10523
1,10570
1,10686
1,10702
1,10726
1,10766
1,10767
1,10768
1,10798
1,10807
1,10810
1,10813
1,10814
1,10844
1,10866
1,10867
1,10900
1,10904
1,10905
1,10906
1,10907
1,10908
1,10928
1,10929
1,10948
1,10957
1,10959
1,11050
1,11072
1,11159
1,11240
1,11382
1,11423
1,11439
1,11534
1,11537
1,11538
1,11598
1,11608
1,11632
1,11639
1,11683
1,11790
1,11816
1,11825
1,11835
1,11849
1,11854
1,11869
1,11873
1,11880
1,11981
1,11990
1,11991
1,11992
1,11994
1,12000
1,12013
1,12014
1,12051
1,12220
1,12278
1,12313
1,12397
1,12432
1,12439
1,12440
1,12442
1,12446
1,12522
1,12523
1,12525
1,12526
1,12576
1,12578
1,12595
1,12600
1,12642
1,12691
1,12771
1,12793
1,12840
1,12907
1,12950
1,12952
1,12991
1,13006
1,13119
1,13130
1,13153
1,13154
1,13172
1,13175
1,13202
1,13206
1,13257
1,13263
1,13265
1,13268
1,13269
1,13270
1,13271
1,13280
1,13283
1,13376
1,13383
1,13430
1,13660
1,13683
1,13700
1,13737
1,13777
1,13836
1,13837
1,13862
1,13890
1,13905
1,13947
1,13952
1,13955
1,13959
1,14065
1,14066
1,14114
1,14119
1,14125
1,14140
1,14281
1,14299
1,14334
1,14335
1,14364
1,14393
1,14536
1,14696
1,14697
1,14805
1,14817
1,14894
1,14895
1,15254
1,15309
1,15345
1,15386
1,15505
1,15559
1,15656
1,15673
1,15676
1,15722
1,15827
1,15828
1,15886
1,15887
1,15888
1,15906
1,15935
1,15937
1,15957
1,16014
1,16028
1,16029
1,16096
1,16392
1,16585
1,16628
1,16630
1,16632
1,16633
1,16654
1,16762
1,16776
1,16781
1,16817
1,16831
1,16833
1,16853
1,16957
1,16964
1,16993
1,17107
1,17160
1,17171
1,17270
1,17354
1,17552
1,17692
1,17826
1,17827
1,17844
1,17886
1,17941
1,17980
1,17981
1,18052
1,18055
1,18057
1,18086
1,18116
1,18119
1,18122
1,18215
1,18221
1,18237
1,18270
1,18273
1,18386
1,18387
1,18396
1,18594
1,18602
1,18606
1,18618
1,18654
1,18655
1,18807
1,18818
1,18826
1,18827
1,18881
1,18910
1,18933
1,18941
1,18947
1,18967
1,19034
1,19097
1,19206
1,19286
1,19377
1,19490
1,19540
1,19542
1,19571
1,19651
1,19655
1,19728
1,19869
1,19871
1,19931
1,19935
1,19971
1,19995
1,20048
1,20086
1,20090
1,20135
1,20149
1,20164
1,20179
1,20203
1,20207
1,20217
1,20240
1,20244
1,20258
1,20259
1,20263
1,20282
1,20333
1,20439
1,20478
1,20702
1,20720
1,20875
1,20908
1,20949
1,20988
1,20993
1,21081
1,21086
1,21172
1,21204
1,21239
1,21253
1,21262
1,21287
1,21292
1,21327
1,21412
1,21523
1,21562
1,21664
1,21703
1,21917
1,21945
1,21982
1,22074
1,22075
1,22143
1,22164
1,22212
1,22299
1,22388
1,22566
1,22590
1,22591
1,22627
1,22644
1,22654
1,22683
1,22684
1,22689
1,22693
1,22709
1,22734
1,22837
1,22844
1,22919
1,22958
1,22959
1,23043
1,23076
1,23157
1,23203
1,23256
1,23364
1,23388
1,23449
1,23516
1,23723
1,23746
1,23747
1,23932
1,23968
1,24017
1,24050
1,24051
1,24278
1,24279
1,24329
1,24581
1,24602
1,24636
1,24719
1,24839
1,24841
1,24861
1,24947
1,24948
1,24950
1,24951
1,25103
1,25150
1,25155
1,25293
1,25469
1,25493
1,25558
1,25588
1,25610
1,25622
1,25687
1,25741
1,25986
1,26023
1,26027
1,26071
1,26163
1,26255
1,26386
1,26788
1,26804
1,26858
1,26861
1,26875
1,26886
1,26923
1,26924
1,26925
1,26926
1,26928
1,27117
1,27185
1,27616
1,27687
1,27700
1,28059
1,28229
1,28306
1,28317
1,28341
1,28388
1,28412
1,28719
1,28728
1,28916
1,28974
1,29003
1,29151
1,29183
1,29287
1,29413
1,29428
1,29504
1,29518
1,29568
1,29649
1,29840
1,29843
1,29957
1,29958
1,30068
1,30410
1,30679
1,30709
1,30770
1,31029
1,31060
1,31145
1,31261
1,31452
1,31478
1,31563
1,31566
1,31733
1,32113
1,32266
1,32331
1,32332
1,32390
1,32487
1,32626
1,32636
1,33002
1,33131
1,33133
1,33176
1,33309
1,33344
1,33547
1,33890
1,33947
1,34000
1,34017
1,34080
1,34164
1,34166
1,34308
1,34361
1,34373
1,34393
1,34469
1,34471
1,34474
1,34485
1,34492
1,34493
1,34494
1,34497
1,34528
1,34535
1,34536
1,34542
1,34601
1,34698
1,34785
1,34879
1,34937
1,35008
1,35048
1,35087
1,35176
1,35187
1,35395
1,35533
1,35663
1,35672
1,35682
1,35857
1,35953
1,35954
1,35955
1,36218
1,36237
1,36264
1,36277
1,36335
1,36463
1,36506
1,36697
1,36829
1,36877
1,37044
1,37053
1,37140
1,37199
1,37576
1,37792
1,37821
1,37919
1,38173
1,38208
1,38215
1,38470
1,38875
1,38887
1,38888
1,39010
1,39131
1,39152
1,39197
1,39424
1,39453
1,39492
1,39494
1,39559
1,39616
1,39713
1,39754
1,39760
1,39782
1,39814
1,39837
1,39840
1,40195
1,40199
1,40238
1,40241
1,40274
1,40378
1,40383
1,40388
1,40464
1,40465
1,40466
1,40527
1,40535
1,40574
1,40663
1,40716
1,40717
1,40734
1,40756
1,40782
1,40799
1,40971
1,40977
1,40978
1,41073
1,41120
1,41126
1,41212
1,41400
1,41447
1,41565
1,41580
1,41740
1,41741
1,41816
1,41848
1,41907
1,42070
1,42086
1,42136
1,42208
1,42218
1,42261
1,42503
1,42575
1,42584
1,42585
1,42749
1,42824
1,42851
1,42949
1,42976
1,43048
1,43294
1,43338
1,43358
1,43515
1,43516
1,43646
1,43677
1,44064
1,44112
1,44208
1,44300
1,44516
1,44621
1,44624
1,44660
1,44662
1,44861
1,45288
1,45360
1,45373
1,45435
1,45446
1,45563
1,45697
1,45893
1,45895
1,46102
1,46114
1,46168
1,46177
1,46181
1,46323
1,46588
1,46647
1,46725
1,46780
1,46865
1,47175
1,47190
1,47230
1,47260
1,47632
1,47741
1,47751
1,47841
1,47861
1,47863
1,47959
1,47998
1,48007
1,48014
1,48061
1,48062
1,48192
1,48205
1,48442
1,48507
1,48909
1,48939
1,48947
1,48983
1,48988
1,49244
1,49302
1,49305
1,49516
1,49738
1,49745
1,49788
1,49908
1,50123
1,50125
1,50126
1,50127
1,50128
1,50253
1,50280
1,50423
1,50464
1,50560
1,50582
1,50591
1,50756
1,50757
1,50776
1,50791
1,50818
1,50911
1,50988
1,51042
1,51065
1,51113
1,51127
1,51150
1,51588
1,51589
1,51590
1,51591
1,51723
1,51776
1,51822
1,51958
1,52023
1,52052
1,52279
1,52297
1,52377
1,52464
1,52546
1,52640
1,52641
1,52745
1,52843
1,52844
1,52911
1,52912
1,53030
1,53136
1,53150
1,53207
1,53368
1,53466
1,53471
1,53524
1,53631
1,53700
1,53706
1,53777
1,53790
1,53791
1,53792
1,53893
1,53902
1,53938
1,54154
1,54250
1,54348
1,54356
1,54460
1,54521
1,54523
1,55110
1,55594
1,55696
1,55766
1,55800
1,55833
1,55901
1,55911
1,55945
1,56050
1,56098
1,56302
1,56327
1,56374
1,56397
1,56434
1,56435
1,56576
1,56611
1,56692
1,56869
1,57031
1,57109
1,57308
1,57549
1,57674
1,57700
1,57719
1,57731
1,57840
1,57886
1,57925
1,58136
1,58198
1,58227
1,58251
1,58263
1,58336
1,58361
1,58367
1,58457
1,58537
1,58548
1,58788
1,58914
1,59058
1,59166
1,59479
1,59480
1,59546
1,59547
1,59548
1,59553
1,59571
1,59651
1,59984
1,60374
1,60518
1,60570
1,60757
1,60852
1,60925
1,61084
1,61204
1,61250
1,61303
1,61331
1,61345
1,61406
1,61477
1,61518
1,61605
1,61699
1,61742
1,61743
1,61744
1,61745
1,61746
1,61747
1,61748
1,61749
1,61750
1,61810
1,61896
1,61901
1,61904
1,61905
1,61965
1,62024
1,62080
1,62187
1,62268
1,62273
1,62299
1,62428
1,62481
1,62521
1,62605
1,62679
1,62681
1,62739
1,62894
1,62925
1,62939
1,62959
1,62988
1,63023
1,63062
1,63071
1,63398
1,63741
1,63764
1,63809
1,63815
1,63993
1,63994
1,64061
1,64365
1,64382
1,64383
1,64445
1,64527
1,64549
1,64578
1,64606
1,64664
1,64891
1,65038
1,65117
1,65191
1,65327
1,65377
1,65379
1,65391
1,65471
1,65477
1,65605
1,65838
1,65976
1,65978
1,65983
1,66119
1,66121
1,66162
1,66244
1,66428
1,66718
1,66738
1,66868
1,66910
1,67007
1,67036
1,67075
1,67148
1,67175
1,67212
1,67221
1,67236
1,67237
1,67240
1,67494
1,67531
1,67563
1,67625
1,67725
1,67831
1,67839
1,67895
1,68127
1,68133
1,68153
1,68298
1,68302
1,68415
1,68426
1,68560
1,68765
1,68974
1,68994
1,69003
1,69123
1,69200
1,69335
1,69395
1,69396
1,69397
1,69447
1,69456
1,69522
1,69525
1,69534
1,69630
1,69690
1,69798
1,69847
1,69956
1,70181
1,70194
1,70220
1,70303
1,70325
1,70326
1,70356
1,70453
1,70483
1,71480
1,71617
1,71706
1,72059
1,72188
1,72196
1,72197
1,72199
1,72200
1,72201
1,72203
2,179
2,220
2,234
2,257
2,385
2,396
2,411
2,419
2,474
2,685
2,726
2,746
2,757
2,760
2,805
2,846
2,857
2,859
2,1012
2,1015
2,1114
2,1131
2,1137
2,1169
2,1314
2,1323
2,1539
2,1609
2,1624
2,2179
2,2441
2,2446
2,2481
2,2500
2,2527
2,2609
2,2814
2,2823
2,3144
2,3163
2,3235
2,3347
2,3367
2,3562
2,3709
2,3791
2,3826
2,3961
2,4033
2,4125
2,4205
2,4266
2,4742
2,4743
2,4744
2,4839
2,5024
2,5038
2,5230
2,5280
2,5311
2,5328
2,5499
2,5548
2,5550
2,5653
2,6047
2,6152
2,6156
2,6158
2,6161
2,6162
2,6174
2,6256
2,6264
2,6265
2,6293
2,6501
2,6622
2,6745
2,6773
2,6851
2,6965
2,7096
2,7267
2,7284
2,7502
2,7533
2,7637
2,8211
2,8263
2,8275
2,8513
2,8692
2,8801
2,9261
2,9683
2,9691
2,9693
2,9699
2,9735
2,10191
2,10491
2,10851
2,11014
2,11349
2,11388
2,11400
2,11443
2,11794
2,12022
2,12174
2,12343
2,13790
2,14672
2,14729
2,14750
2,14858
2,15277
2,15546
2,15979
2,16170
2,16433
2,17514
2,17845
2,18621
2,20304
2,20495
2,21648
2,21960
2,24237
2,24258
2,27747
2,29321
2,30187
2,31835
2,32296
2,33677
2,33720
2,35112
2,37230
2,38823
2,38883
2,38997
2,39088
2,40101
2,40166
2,41901
2,42146
2,42266
2,43005
2,43007
2,43008
2,43116
2,44120
2,44440
2,44441
2,44536
2,45325
2,45819
2,46915
2,50172
2,50217
2,50472
2,51375
2,60358
2,60425
2,60663
2,61013
2,61652
2,61713
2,62322
2,62761
2,64285
2,64478
2,65938
2,69383
2,71615
3,29
3,213
3,362
3,554
3,702
3,1627
3,2308
3,2841
3,2926
3,2962
3,3013
3,3227
3,3285
3,3810
3,4170
3,4767
3,6179
3,6293
3,6529
3,6530
3,6762
3,6885
3,7458
3,7465
3,7767
3,7781
3,7783
3,7784
3,8142
3,8263
3,8366
3,8480
3,9355
3,9378
3,10080
3,10552
3,11148
3,11149
3,11255
3,11908
3,11910
3,12404
3,12410
3,14271
3,14372
3,14379
3,14979
3,15337
3,15430
3,15996
3,16000
3,16073
3,16220
3,16916
3,16947
3,17227
3,17407
3,17519
3,17592
3,17618
3,17798
3,18402
3,18667
3,18998
3,19100
3,19321
3,19352
3,19380
3,19616
3,19803
3,19804
3,19810
3,20174
3,20447
3,20495
3,20512
3,22048
3,22221
3,22279
3,22402
3,22592
3,23042
3,23246
3,23277
3,23366
3,23652
3,23653
3,23778
3,24282
3,24284
3,25154
3,25343
3,25638
3,25643
3,26114
3,26299
3,26304
3,26569
3,26715
3,26937
3,27140
3,27487
3,27775
3,27778
3,28918
3,29227
3,29287
3,29787
3,30212
3,30332
3,30469
3,30477
3,30607
3,30633
3,30680
3,31005
3,31075
3,31077
3,31222
3,31227
3,31811
3,32533
3,32644
3,32867
3,33059
3,33349
3,33439
3,33726
3,33762
3,33826
3,33880
3,33943
3,34016
3,34125
3,34172
3,34240
3,34419
3,34432
3,34482
3,34674
3,34717
3,34864
3,34865
3,35114
3,35195
3,36602
3,36687
3,36716
3,37204
3,37612
3,37766
3,37961
3,37978
3,38100
3,38111
3,38172
3,38196
3,39094
3,39122
3,39234
3,39320
3,39321
3,39482
3,39516
3,40338
3,40357
3,40843
3,40908
3,40912
3,41140
3,41517
3,41583
3,41827
3,41961
3,41972
3,42094
3,42153
3,42174
3,42199
3,42207
3,42357
3,42761
3,43008
3,43338
3,43511
3,44215
3,44216
3,44570
3,44625
3,44950
3,45229
3,45409
3,45468
3,45505
3,45598
3,45674
3,45710
3,45738
3,45994
3,46016
3,46588
3,46858
3,46884
3,46887
3,47089
3,47218
3,47537
3,47732
3,47764
3,48090
3,48235
3,48313
3,48473
3,48479
3,48646
3,48652
3,48945
3,49189
3,49191
3,49192
3,49194
3,49195
3,49457
3,49607
3,49621
3,49715
3,49981
3,49998
3,49999
3,50000
3,50013
3,50072
3,50081
3,50090
3,50101
3,50111
3,50113
3,50114
3,50140
3,50315
3,50696
3,50724
3,50986
3,51505
3,51925
3,52260
3,52261
3,52286
3,52327
3,52809
3,52864
3,52914
3,52950
3,53047
3,53056
3,53181
3,53290
3,53435
3,53474
3,53618
3,53643
3,53707
3,53893
3,54001
3,54256
3,54257
3,54307
3,54442
3,54471
3,54625
3,54660
3,54826
3,54861
3,55065
3,55142
3,55151
3,55255
3,55396
3,55545
3,55586
3,55889
3,55995
3,56106
3,56319
3,56443
3,56584
3,56694
3,56725
3,56894
3,56955
3,57165
3,57197
3,57239
3,57296
3,57319
3,57687
3,57694
3,57724
3,57725
3,57812
3,57893
3,57952
3,57967
3,57985
3,58090
3,58108
3,58260
3,58300
3,58311
3,58360
3,59450
3,59469
3,59484
3,59587
3,59670
3,59679
3,59791
3,59965
3,59968
3,60187
3,60228
3,60258
3,60389
3,60602
3,60674
3,60720
3,60722
3,60723
3,61059
3,61166
3,61591
3,61648
3,61790
3,61810
3,61909
3,62077
3,62175
3,62204
3,62205
3,62338
3,62579
3,62702
3,62761
3,62840
3,62964
3,63190
3,63193
3,63306
3,63353
3,63400
3,63443
3,63664
3,63715
3,63783
3,63800
3,63826
3,63933
3,63966
3,64096
3,64105
3,64161
3,64189
3,64206
3,64257
3,64541
3,64677
3,64683
3,64686
3,64814
3,65041
3,65203
3,65422
3,65447
3,65449
3,65453
3,65483
3,65499
3,65507
3,65522
3,65523
3,65527
3,65544
3,65609
3,65626
3,65740
3,65910
3,66002
3,66021
3,66032
3,66222
3,66253
3,66456
3,66508
3,66551
3,66554
3,66574
3,66610
3,66686
3,66763
3,66774
3,66784
3,66806
3,66809
3,66829
3,66985
3,67018
3,67019
3,67036
3,67043
3,67119
3,67205
3,67231
3,67301
3,67391
3,67614
3,67779
3,67810
3,67812
3,67919
3,68022
3,68149
3,68382
3,68481
3,68506
3,68522
3,68570
3,68618
3,68678
3,68689
3,68861
3,68926
3,68967
3,68999
3,69005
3,69086
3,69112
3,69212
3,69422
3,69449
3,69583
3,69745
3,69921
3,70143
3,70185
3,70308
3,70559
3,70617
3,70845
3,70863
3,70893
3,71133
4,27
4,81
4,164
4,222
4,234
4,261
4,300
4,344
4,416
4,454
4,474
4,484
4,630
4,661
4,740
4,745
4,760
4,801
4,877
4,997
4,1120
4,1204
4,1212
4,1238
4,1353
4,1400
4,1428
4,1464
4,1558
4,1620
4,1690
4,1811
4,1832
4,1856
4,1987
4,1999
4,2034
4,2045
4,2149
4,2305
4,2415
4,2774
4,2945
4,2948
4,3079
4,3211
4,3402
4,3406
4,3476
4,3493
4,3494
4,3513
4,3822
4,4291
4,4292
4,4466
4,4484
4,4528
4,4629
4,4856
4,4913
4,5106
4,5426
4,5494
4,5653
4,5724
4,5787
4,5799
4,5894
4,5913
4,6054
4,6147
4,6158
4,6188
4,6199
4,6203
4,6207
4,6353
4,6371
4,6389
4,6448
4,6475
4,6477
4,6485
4,6489
4,6536
4,6787
4,6796
4,6800
4,6805
4,7128
4,7167
4,7184
4,7189
4,7289
4,7298
4,7343
4,7393
4,7563
4,7751
4,7776
4,7781
4,7793
4,7874
4,7916
4,7919
4,8010
4,8302
4,8321
4,8333
4,8349
4,8465
4,8486
4,8619
4,9044
4,9062
4,9173
4,9178
4,9339
4,9347
4,9348
4,9384
4,9459
4,9653
4,9746
4,9771
4,9773
4,9938
4,10019
4,10027
4,10109
4,10312
4,10372
4,10486
4,10487
4,10492
4,10551
4,10553
4,10662
4,10741
4,11003
4,11069
4,11075
4,11116
4,11123
4,11374
4,11580
4,11582
4,11598
4,11616
4,11962
4,11964
4,12144
4,12273
4,12283
4,12286
4,12312
4,12328
4,12354
4,12500
4,12668
4,12888
4,13137
4,13138
4,13150
4,13172
4,13220
4,13234
4,13239
4,13415
4,13458
4,13687
4,14113
4,14120
4,14306
4,14620
4,14740
4,14742
4,14789
4,14980
4,15136
4,15336
4,15349
4,15677
4,15688
4,15857
4,15974
4,16051
4,16172
4,16221
4,16234
4,16628
4,16631
4,16776
4,16806
4,17036
4,17065
4,17080
4,17094
4,17165
4,17258
4,17498
4,17633
4,17787
4,17825
4,17939
4,17999
4,18006
4,18104
4,18192
4,18193
4,18194
4,18195
4,18240
4,18268
4,18313
4,18379
4,18421
4,18425
4,18464
4,18501
4,18598
4,18599
4,18643
4,18865
4,19149
4,19282
4,19356
4,19407
4,19491
4,19748
4,19749
4,19814
4,19868
4,19913
4,20015
4,20119
4,20172
4,20203
4,20227
4,20243
4,20312
4,20382
4,20392
4,20408
4,20428
4,20495
4,20704
4,20719
4,20971
4,21191
4,21200
4,21413
4,21454
4,21665
4,21747
4,21792
4,21838
4,21966
4,22077
4,22129
4,22210
4,22299
4,22355
4,22392
4,22467
4,22507
4,22569
4,22598
4,22601
4,22616
4,22642
4,22702
4,22765
4,22766
4,22767
4,22872
4,22875
4,22918
4,22952
4,23006
4,23027
4,23116
4,23162
4,23204
4,23210
4,23285
4,23374
4,23438
4,23555
4,23708
4,23789
4,23799
4,23820
4,24194
4,24328
4,24386
4,24432
4,24438
4,24449
4,24549
4,24581
4,24607
4,24618
4,24635
4,24720
4,24746
4,24752
4,24769
4,24775
4,24779
4,24799
4,24801
4,24857
4,24899
4,24968
4,24988
4,25033
4,25103
4,25156
4,25171
4,25635
4,25662
4,25727
4,25821
4,25842
4,25861
4,25870
4,25910
4,25952
4,26013
4,26032
4,26034
4,26237
4,26276
4,26360
4,26370
4,26373
4,26388
4,26447
4,26530
4,26558
4,26650
4,26656
4,26741
4,26772
4,26790
4,26927
4,26983
4,27058
4,27136
4,27207
4,27415
4,27454
4,27458
4,27468
4,27515
4,27613
4,27633
4,27747
4,27760
4,27761
4,27764
4,27809
4,27821
4,27869
4,28028
4,28120
4,28128
4,28136
4,28233
4,28235
4,28301
4,28341
4,28388
4,28416
4,28460
4,28502
4,28566
4,28587
4,28643
4,28678
4,28685
4,28722
4,28773
4,28822
4,28852
4,28895
4,28915
4,28944
4,28972
4,29005
4,29045
4,29099
4,29105
4,29106
4,29121
4,29152
4,29193
4,29210
4,29229
4,29248
4,29360
4,29363
4,29466
4,29472
4,29501
4,29502
4,29508
4,29515
4,29524
4,29534
4,29570
4,29572
4,29578
4,29598
4,29603
4,29635
4,29786
4,29890
4,30014
4,30099
4,30108
4,30134
4,30192
4,30308
4,30358
4,30377
4,30385
4,30430
4,30431
4,30460
4,30586
4,30605
4,30607
4,30656
4,30667
4,30674
4,30680
4,30688
4,30713
